kata,bobot
wib,-0.1544987021617818
bintang baru,-0.1544851126501008
kait,-0.1543958013502159
sulit rakyat,-0.15436731527669129
sja,-0.15428956127016638
sedih,-0.15417019478916372
hormat,-0.15408739998403506
sampe rumah,-0.15387801598480874
ponsel bagus,-0.15384909277115694
id,-0.1538482504957614
otp sampe,-0.15381846269240676
kentang,-0.15375096160735463
anggap,-0.15360758196438845
negara bener,-0.15354895213399689
gb,-0.15348965873250137
nomor kk,-0.15325171280081662
obat eror,-0.15313832248071604
telp,-0.15305239505465107
rangin,-0.15268265624671654
captca,-0.1523466683378039
ngeselin banget,-0.1521678895559728
pajak,-0.15213170100699142
bagus pas,-0.15210511816443414
guna bikin,-0.1517659855007769
mending pake,-0.151474761302822
antre susah,-0.15133957695205094
pake ponsel,-0.15124804263381617
tes,-0.1512397526306748
otp benerin,-0.15122374263225763
nomor ganti,-0.15118475225549757
mudah mala,-0.15106353829578303
siksa,-0.1509578988154044
trz,-0.15094232826335424
teu,-0.15091142004569832
wajah tolong,-0.15088547617087492
sekali,-0.15064500775222134
dana,-0.15058855249377942
sebenernya,-0.1505600781432023
ferivikasi,-0.1504971277498412
reset,-0.1504455823197819
maintance,-0.15039377856220124
stabil,-0.15031532121301705
nyusain,-0.1503069321609352
rudet,-0.1502087819450092
sengaja susah,-0.1501720258865477
mudah apa,-0.15009766582656645
ponsel ram,-0.15000311277007541
suara,-0.14994169460961104
sms muncul,-0.1499097159024305
antre batal,-0.1497836049573073
jam an,-0.14968186726662253
telat,-0.14948857227678838
ujung ujung,-0.14940483271047048
data akurat,-0.1492578760522113
iklas,-0.14924512586074412
aktif aktif,-0.1491237132665964
klo bintang,-0.14907529563448896
menu daftar,-0.14894670338791888
sandi salah,-0.1488574552321908
mikir,-0.14881690304370812
daftar hilang,-0.14866082012188503
lol,-0.1485492797270647
jm,-0.14847153120961992
logut,-0.14838884477555297
tok,-0.14819008099443096
anak,-0.14810747932346569
daftar cek,-0.1480612504717914
jam pagi,-0.14793952344326286
cek koneksi,-0.14781274295618563
alhasil,-0.14774985783038264
ferifikasi,-0.14770967722304207
eror pas,-0.14763331556159326
registrasi ulang,-0.14761335441189666
ratus,-0.14756858902523612
kuntul,-0.14754017253000037
dar,-0.14744767059684288
out sndiri,-0.14733514661221256
bikin repot,-0.147268021237114
alas aman,-0.14723393709063054
ribet daftar,-0.1472082195492304
sandi eror,-0.14715977219029078
hama,-0.14715234058288362
pemberitahuan,-0.14700230223651467
ribet ni,-0.14696550050632934
pas daftar,-0.14687530383914027
jelek layan,-0.14673602564978155
jelekkkk,-0.1466256698391649
susah layan,-0.14660154010061677
butuhin,-0.14659564144649764
pake daftar,-0.14658105717914455
bisaaa,-0.14656380710719769
dateng,-0.14649842366633375
bagus bagus,-0.14643685819742502
connect,-0.1461218014643842
sisa,-0.14590843723983568
akun gmail,-0.14578194063079994
salah trus,-0.14572160472121484
asa,-0.14555327608332258
nomor induk,-0.14543572477132066
induk,-0.14543572477132066
otp wa,-0.14537690015098748
puluh,-0.14534928678415604
pas rumah,-0.1453030681076601
tah,-0.14507849938671774
sandi simpan,-0.14500690429628071
org sakit,-0.14471556436339067
miris,-0.14465474296276895
suka susah,-0.14457477530463203
updet akun,-0.1444976709891859
meribetkan,-0.14447663995473098
sesuai antre,-0.14444212011307023
teh,-0.14431585149614776
uang rakyat,-0.144205499521667
ngelag parah,-0.14411857660143054
aja obat,-0.14404334020086684
coba kala,-0.14389780142469377
ngeribetin,-0.1438788156820375
antre tingkat,-0.14380086932622266
gimana si,-0.14368712685744509
paan,-0.14366877832500302
apain,-0.14328810789895965
kendala,-0.14323934973488395
chat,-0.1431634205363816
input data,-0.1431182717542492
poto,-0.1428971022216623
kelas perintah,-0.14285433882736268
keluarga daftar,-0.1426789053847175
jam panggil,-0.1426065932175877
pakai obat,-0.14253760206281518
phk,-0.14246446362494622
rating,-0.1424400492695578
kendala otp,-0.14242331925515334
hambat,-0.14242095419550538
gegara,-0.14225487795102923
loging,-0.1422359229698863
baru susah,-0.14216681032745795
maaf bintang,-0.14213539497739003
unfaedah,-0.14206337521994686
gilir obat,-0.14202821276296168
bales,-0.1419082837006943
tombol klik,-0.1418862445720095
buruk banget,-0.14188183833496376
eror ambil,-0.14169064192717612
fitur bagus,-0.1416263697368327
online,-0.1415318649444143
aplikasi log,-0.14145862807179918
sangkut,-0.14140597032962526
knapa,-0.14139995109006132
oktober,-0.14137238686991768
useless,-0.141163064879338
tampil,-0.14090436586097957
rsud,-0.1408831414711441
enak,-0.1407964993454505
balikin,-0.14077261554899
urgent butuh,-0.14076711473001052
jir,-0.14064566196366796
antre aja,-0.1405991431073315
tidak,-0.14057483543866603
rekam wajah,-0.14050828331366733
gajelass,-0.14046405635975714
data bener,-0.14040016255331056
ngecek,-0.1402255257846364
lulus,-0.14020000685816536
belit belit,-0.1398999898680518
google,-0.13953980647140252
jaksehat,-0.13949005516077342
ponsel root,-0.13948006264295926
rata,-0.13942908893048717
bad request,-0.13933906515441383
kasih kasih,-0.13922223778455828
baru gimana,-0.13906277540905143
eror antre,-0.1390032017305302
situs,-0.1389624234284992
mlah,-0.13869864548455638
account,-0.13840377096570447
coba tetep,-0.138378500399137
layan jam,-0.13818121386560178
masalah tolong,-0.1381568640839918
jelassss,-0.1380530857431501
nyaaaa,-0.13780830775201297
online puskesmas,-0.13779768413470528
bikin sakit,-0.1377667619403611
wajah aja,-0.13776087788193322
bat,-0.13768878837038584
solusi gimana,-0.13766343974411166
trouble daftar,-0.1374107435319978
susa,-0.13739018049075785
total,-0.13734690205615335
tagih bayar,-0.1371658226350222
akun gagal,-0.1371525090393968
sandi nik,-0.1371383398175075
premi,-0.13707538906890368
negri,-0.1369595751328409
online ujung,-0.13692487943220788
instansi,-0.13673067945232972
laaah,-0.13646265408216574
verif sms,-0.13642827918578218
atur ribet,-0.13625183093852813
unggah,-0.13619617297715333
brp,-0.13612437103838085
data anggota,-0.13608095420608868
catat,-0.13596667775558674
muk,-0.1356583502393171
bayar pakai,-0.13563490827266228
salah baik,-0.13561501535143544
sikit,-0.13554529321752207
please,-0.1354947047029033
sich,-0.13544858658445802
baik donk,-0.13542705956565143
kelar,-0.135122164991168
aplikasiny,-0.1344310563206673
negeri,-0.13438478753100244
negara maju,-0.13422502029228348
memory,-0.13422016350611063
ikutin,-0.1341838909072066
sandi ribet,-0.13416960483651338
ponsel dukung,-0.13411522659161287
buka lancar,-0.13404947773708453
bener aplikasi,-0.13404587830340725
versi baru,-0.13396254515737877
bayang,-0.1336560380407729
nmor,-0.13356674067330743
capcha muter,-0.1335346763316885
nmor ponsel,-0.13353167300645843
kampus,-0.133524266694661
skrg,-0.13345771891838804
sia,-0.13332966567558846
aplikasi jelek,-0.1333188771245416
gatau,-0.13331033226869066
nyebelin,-0.13330431972718895
ulah,-0.13329812578484398
anjg,-0.13325708701467165
hapus unduh,-0.13316299637749393
kirim wa,-0.1331201259904937
ribet banget,-0.13308978048593728
buka ngeblank,-0.13307458823505175
hapus akun,-0.13303253967671047
daftar autodebit,-0.1329449118232756
memperibet,-0.13292759911412338
ny,-0.1328770747150854
wajah baca,-0.13281924889956076
seribet,-0.13275873971245905
sulitt,-0.13264693178481182
kereset,-0.1325956634892024
mlu,-0.1322389889432474
passwordnya,-0.1322048800570563
bener nyusahin,-0.1321617394809495
tida,-0.13215482374996168
fasilitas susah,-0.13201729048020885
relogin,-0.13192230245138162
buka baik,-0.13190445520403615
lupa pw,-0.1319032761671589
aneh ni,-0.13183810721097927
susah loginnya,-0.1317609434193102
butuh banget,-0.13163863608238444
root ponsel,-0.13132754634639188
pakek,-0.13112365532701079
antre nomor,-0.13111217103246506
internetnya,-0.1310393856490184
org obat,-0.13099345785499142
eror daftar,-0.13099225004857357
suka kluar,-0.13095930303397954
bknnya,-0.13083968836728566
ujung daftar,-0.13068918449481648
daptar,-0.13061103796471213
daftar kantor,-0.1304589525659994
kepala,-0.1304050529756056
nik sesuai,-0.13020417269166282
rw,-0.1301767249087365
buka ulang,-0.13016963415903482
ulang nunggu,-0.1300415030643914
lancar aja,-0.13001044442314588
aplikasi bener,-0.1299079976490623
bagus kartu,-0.12983242128315578
pisah pisah,-0.12952743492799385
suka log,-0.12950161376420072
data serta,-0.12948831010701722
kadang kadang,-0.12944605528813655
kakek,-0.12935457225290606
ribetnya ampun,-0.12934080460004974
sabtu,-0.12929062826581664
nomor urut,-0.12918859249534362
butuh buka,-0.129166165374868
bgni,-0.1291141283427094
musti,-0.12910751405344004
sulit jaring,-0.12904140858165492
kondisi,-0.12902505695051822
nang,-0.1288942417894135
tanggal kontrol,-0.12884549964707587
apknya,-0.128818102968843
siii,-0.12879638581918376
wifi lancar,-0.12867450804385525
muluu,-0.12862873575179648
besar,-0.12856458061662696
periksa sulit,-0.12855642458756894
duduk,-0.12855476116947173
buka data,-0.1285269979363215
sd,-0.1283990687705988
hidup,-0.12835279339767913
byr,-0.12832626069618344
software,-0.1283202235001682
lansia paham,-0.12831013937761435
nyusahin guna,-0.12830746800085635
pecat,-0.12824335181024013
coba coba,-0.12823878762917398
pas akun,-0.12813469815854983
demam,-0.12809659539898832
munculin,-0.1280734357633161
date,-0.1279381679131524
daftar trs,-0.12785526946924222
captcha muat,-0.1278536999021706
kg,-0.12775634758988183
kompetibel,-0.12774203110470553
aya,-0.12765848711516564
bayar cicil,-0.12761413759471835
kasih kode,-0.1276021017593099
daftar besok,-0.12754472778739734
jarang buka,-0.12751578569003078
tolong perhati,-0.12749289695017935
tlpon,-0.1274892289540996
ribet log,-0.12741068979286505
servernya down,-0.12740885214734685
ribettttt,-0.12733817361280925
mepet,-0.12726805559184554
verifikasi nomor,-0.12723442161931878
haram,-0.1271438269505428
ponsel diroot,-0.1271417379133008
dokter umum,-0.1270438460117889
capthanya,-0.12699652010872503
ujung manual,-0.12693716324146287
ngikutin instruksi,-0.12689198860437131
spasi,-0.12688495368781863
rubah sandi,-0.1268439603676078
bohong,-0.12683874980980342
kelas negara,-0.12678073572977663
ortu,-0.1266806145111778
kedip kedip,-0.12626679253500367
mnt,-0.12623885587482594
kamera daftar,-0.12623185694498107
apa daftar,-0.1262258744965121
dasar,-0.12602823593919837
ketimbang,-0.12602329190706715
oy,-0.1260144973839516
dpet,-0.1259191395216498
bawa ponsel,-0.12578411143991858
bayar lunas,-0.12573856253580465
baru baru,-0.12572125770695639
askes,-0.12560328408406007
banget aplikasi,-0.1255750629439743
baik kasihan,-0.12554041143057565
verifikasi wajah,-0.1254928599065591
kira,-0.12541457383611276
verifikasi sms,-0.12537630527423496
ubah sandi,-0.1253583901830894
sepuh,-0.1252901003325981
gimana coba,-0.12520050038674488
awam,-0.1251932969456583
kasihan tua,-0.1251887264675244
lapang,-0.12517981557187347
lancar gilir,-0.12516215381352247
baru pas,-0.12505687890181555
kali hari,-0.12504515337983585
aktif pas,-0.12500007071552233
ujung antre,-0.12497691369163436
mateng,-0.12483143624728388
minum obat,-0.12472203531832302
rujuk tingkat,-0.12465339264169657
jenis,-0.12453687225980682
ganggu butuh,-0.12451963517421158
ribet bikin,-0.12446866002565547
pulsa habis,-0.12446301433265661
scan muka,-0.12444966653003428
rakyat mudah,-0.1244164344810759
nge lag,-0.12436808800030413
online pol,-0.12436463181656902
nyuruh,-0.12419843822224644
rujuk surat,-0.12415660283762618
kesini kesana,-0.12411826927364306
gagal gagal,-0.12405519651949792
hei,-0.12402182778106768
eror tampil,-0.12388244353045734
instruksi,-0.12387637406819806
tolong developer,-0.12384025289023479
gabisa baik,-0.12383374967710963
verifikasi data,-0.12374904210991115
bos,-0.12368633405789757
tim it,-0.12367831869034218
buka slalu,-0.12349343029186832
depan baik,-0.12347824899207764
pasu,-0.1232470134905344
nyusahin rakyat,-0.12318988918943484
klik tuju,-0.12317369015483418
lacak,-0.1231138850782261
baik guna,-0.12288790682219543
betul,-0.12288669619243174
proses silah,-0.12280541480534392
sulit baca,-0.12276495173695477
downlod,-0.12276158387632843
chapta muncul,-0.12275897466526837
ribet otp,-0.12275349642066029
layar blank,-0.12272305691907076
kyak,-0.12271553818074066
daftar rujuk,-0.12269048204984208
daftar proses,-0.1226697456501219
sok an,-0.12237683623175626
jam malam,-0.1223221542424276
matiin,-0.12225424665138862
tolol kode,-0.12216193607452568
suka akun,-0.12211228712494653
buk,-0.1220999755652771
wajah fungsi,-0.12207376809711122
buka aplikasi,-0.12192449610952046
by,-0.12185306639584918
kamar,-0.1218330978914781
prosedur,-0.12179506999789516
sinkron,-0.12172039677968877
kode nomor,-0.1217060399340609
gubris,-0.12165185566857212
call centre,-0.12144219422665328
centre,-0.12144219422665328
apalikasi,-0.12143737481954847
daftar aja,-0.12131795992019712
lot layan,-0.12129708197617999
adu layan,-0.1212548498077498
wajah ribet,-0.12114877931036325
anj,-0.12111469767886392
kutu aplikasi,-0.12111414419507294
wa pandawa,-0.12109656697613624
sampah guna,-0.12105363193064328
tlfn,-0.12105075490884738
otp abad,-0.12072800791499622
boro,-0.12070634758065205
aja kagak,-0.12069828553214138
masukin sandi,-0.12061308899690491
ribet kode,-0.12058058998688084
oto,-0.12055012924398602
face recognition,-0.12052785240591737
solusi,-0.12044514410582963
guna baik,-0.1204365919733001
perintah kendala,-0.1203944872859422
bikin nyaman,-0.12030351486522994
nii,-0.12021996681598048
jdi ribet,-0.12015740698430767
gua kasih,-0.12004713652175654
lunasin,-0.11991826857304844
bangga,-0.11967773382097634
dipake eror,-0.11966863972090765
ulang pakai,-0.11963506670432854
loe,-0.119591112277921
aplikasi akun,-0.11954390246334914
skrining daftar,-0.11954126176875754
kalah ama,-0.11945613158736987
mbok,-0.11939263510009862
bro,-0.11927368220083168
sore,-0.11914486476448968
cache,-0.11912268649622722
selfie,-0.1190924319118462
gaji potong,-0.11904388712073868
gelap,-0.11894364751306957
pecah,-0.11891988385207106
gi,-0.11883660708476795
tombol masuk,-0.11883124092897059
profil,-0.11876758446564088
online dokter,-0.11875702364036218
mls,-0.11874258608274445
biar masyarakat,-0.11869002066278726
print,-0.11867549426130651
ubah email,-0.1186388535631221
cerita,-0.11847188461645672
pantes,-0.11841359887230962
genting,-0.1184098160521691
tanggung perintah,-0.11840373487062712
recognition,-0.11825302839789571
melek,-0.11823917074265997
device beda,-0.1181896162873168
salah salah,-0.11813228517882843
dokter jam,-0.11811426181386994
ribet layan,-0.11799196693671198
susah pdhal,-0.11798511850129968
kandung,-0.11784878539842128
nomor telfon,-0.11782380032787795
yo,-0.11776438088861002
cepetan,-0.11765470368460239
warna,-0.11753604381950555
maaf minta,-0.11735926968452198
vermuk,-0.11733708589299043
bikin bagus,-0.11731754394922776
sandi ubah,-0.11731062235827824
hri,-0.11730721825236907
unduh kartu,-0.1172940505633007
hilang riwayat,-0.11723323266992586
semenjak,-0.11714691512597804
rb,-0.11711975677129055
tidak nyaman,-0.11710655060451737
fitur screenshot,-0.11701844657984285
ijin,-0.11695111812040315
selfi,-0.11692709835256017
istri,-0.11668381216009636
baru kacau,-0.11665906297171656
up date,-0.11664175564296268
pass salah,-0.11662504383018542
laden lot,-0.11658836244571992
bayar mahal,-0.1165785301897066
simpan daftar,-0.11650565382894089
sblmnya,-0.11650244488201937
mending bikin,-0.1162855372367041
verifikasi trs,-0.11627388954377023
ta,-0.11624812601720806
kamera verifikasi,-0.11619322928316012
taii,-0.1161657445632618
otp cepat,-0.1161140208995507
sendri,-0.11604369758504157
kirim kirim,-0.11602400800588832
mesti ulang,-0.11596739352772402
store,-0.11590734847092958
pintar,-0.11588822411471053
nunggu minggu,-0.11587837277222414
bekas,-0.11584957546185146
bank bca,-0.11578664260209882
tombol pencet,-0.11575965046645614
gakbisa,-0.11573688666810415
whatsapp,-0.115730627337042
sulit hidup,-0.11570433660396376
dokter sesuai,-0.11563809076361396
baru kocak,-0.11554086144012096
umum,-0.11550872854466307
jngan,-0.11548083734207577
wa sms,-0.11540833144309394
juli,-0.11537831308245294
akun baik,-0.11537648976357497
lupa,-0.11534695175401234
sandi ganti,-0.1153350460569207
aja nunggu,-0.11527259080948354
ribu,-0.115169664876096
verif wajah,-0.11516058547080428
baik sulit,-0.1151478373198294
bet,-0.11514735460923568
bayar kelas,-0.11513874854287229
digit,-0.11512308287272532
ancur,-0.11499459935123763
sedia baru,-0.11496742424093898
penguna,-0.11493826513155564
makan,-0.11492789671100223
telepon email,-0.11485732252336682
buka captcha,-0.11484652987830073
mudah rakyat,-0.11480424670177224
buruk aplikasi,-0.11476820194529923
otp nyaa,-0.11473311864242978
pop up,-0.11473161475378656
segi,-0.11471006287118571
kirim baik,-0.11464168951905492
pakai nik,-0.11462529291877659
modal,-0.11456561561391126
negara konoha,-0.114539064058084
suka gagal,-0.11448681784802026
fi,-0.11447198003868483
terus baru,-0.11445718811900231
tanda,-0.11441627217092566
antre ribet,-0.11438835622623002
servernya eror,-0.11433274919043172
herann,-0.11432997102102904
cek info,-0.11409115140647402
kode captca,-0.11406018622930145
mentok,-0.11395856620757695
foto,-0.11394382142168355
aneh baru,-0.11381154643540492
ribet sulit,-0.11373507793646863
diri,-0.11372171124998474
kerja mandiri,-0.11370119442914878
sulit urus,-0.11366384679956723
capca muncul,-0.11363844935010335
loginnya susah,-0.11353299185166874
tolong kembali,-0.11341076753895879
obat gagal,-0.11340586903528155
pakai tolong,-0.11333217993902851
amburadul,-0.1132911587288015
pop,-0.11326116572764969
otp kunjung,-0.11324960903292494
lansia obat,-0.11317063049232517
kesana,-0.11312214310065756
otp tunggu,-0.11301412487676556
sesuai ktp,-0.11300706539761174
isi sesuai,-0.11300137818413526
nihil,-0.11297815026923537
ampun mudah,-0.11295823894001086
